2021-11-05 00:03:10.8340|INFO|Logger|<- wall Y7v
2021-11-05 00:03:10.9279|INFO|Logger|-> move F7
2021-11-05 00:03:11.2235|INFO|Logger|<- wall W6v
2021-11-05 00:03:11.3125|INFO|Logger|-> move G7
2021-11-05 00:03:11.6464|INFO|Logger|<- wall X8h
2021-11-05 00:03:11.7239|INFO|Logger|-> move G8
2021-11-05 00:03:11.9356|INFO|Logger|<- move C4
2021-11-05 00:03:12.0072|INFO|Logger|-> move F8
2021-11-05 00:03:12.3447|INFO|Logger|<- wall V7v
2021-11-05 00:03:12.4160|INFO|Logger|-> move E8
2021-11-05 00:03:12.6904|INFO|Logger|<- move C5
2021-11-05 00:03:12.7566|INFO|Logger|-> move E9
2021-11-05 00:03:13.0300|INFO|Logger|<- move C6
2021-11-05 00:03:13.0862|INFO|Logger|-> wall U8v
2021-11-05 00:03:13.3549|INFO|Logger|<- move C7
2021-11-05 00:03:13.4060|INFO|Logger|-> move D9
2021-11-05 00:03:13.7068|INFO|Logger|<- wall U6v
2021-11-05 00:03:13.7552|INFO|Logger|-> move E9
2021-11-05 00:03:13.9947|INFO|Logger|<- move B7
2021-11-05 00:03:14.0414|INFO|Logger|-> move F9
2021-11-05 00:03:14.2632|INFO|Logger|<- move B8
2021-11-05 00:03:14.3082|INFO|Logger|-> move G9
2021-11-05 00:03:14.4609|INFO|Logger|<- move B9
2021-11-05 00:03:14.4609|INFO|Logger|Killing client process...
2021-11-05 00:03:14.4842|INFO|Logger|Win 
2021-11-05 00:03:14.4842|INFO|Logger|----------------------
2021-11-05 00:03:14.4842|INFO|Logger|Executing run #12
2021-11-05 00:03:14.4888|INFO|Logger|Chosen color for player: Black
2021-11-05 00:03:14.6239|INFO|Logger|-> move E8
2021-11-05 00:03:14.7627|INFO|Logger|<- move E2
2021-11-05 00:03:14.8734|INFO|Logger|-> wall V8v
2021-11-05 00:03:15.0957|INFO|Logger|<- move E3
2021-11-05 00:03:15.2045|INFO|Logger|-> wall W8v
2021-11-05 00:03:15.4353|INFO|Logger|<- move E4
2021-11-05 00:03:15.5405|INFO|Logger|-> wall V6v
2021-11-05 00:03:15.7908|INFO|Logger|<- move E5
2021-11-05 00:03:15.8934|INFO|Logger|-> wall W6v
2021-11-05 00:03:16.1135|INFO|Logger|<- move E6
2021-11-05 00:03:16.2126|INFO|Logger|-> move E7
2021-11-05 00:03:16.3728|INFO|Logger|<- jump E8
2021-11-05 00:03:16.4774|INFO|Logger|-> move E6
2021-11-05 00:03:16.5803|INFO|Logger|<- move E9
2021-11-05 00:03:16.5803|INFO|Logger|Killing client process...
2021-11-05 00:03:16.6068|INFO|Logger|Win 
2021-11-05 00:03:16.6068|INFO|Logger|----------------------
2021-11-05 00:03:16.6068|INFO|Logger|Executing run #13
2021-11-05 00:03:16.6166|INFO|Logger|Chosen color for player: White
2021-11-05 00:03:16.8961|INFO|Logger|<- move E8
2021-11-05 00:03:17.0201|INFO|Logger|-> move E2
2021-11-05 00:03:17.0201|INFO|Logger|<- move E7
2021-11-05 00:03:17.1399|INFO|Logger|-> wall V1v
2021-11-05 00:03:17.3617|INFO|Logger|<- move E6
2021-11-05 00:03:17.4794|INFO|Logger|-> move E3
2021-11-05 00:03:17.6773|INFO|Logger|<- move E5
2021-11-05 00:03:17.7856|INFO|Logger|-> move E4
2021-11-05 00:03:17.9608|INFO|Logger|<- jump E3
2021-11-05 00:03:18.0554|INFO|Logger|-> wall W1h
2021-11-05 00:03:18.2455|INFO|Logger|<- wall W5h
2021-11-05 00:03:18.3337|INFO|Logger|-> wall V3v
2021-11-05 00:03:18.6578|INFO|Logger|<- move F3
2021-11-05 00:03:18.7625|INFO|Logger|-> move E5
2021-11-05 00:03:19.1910|INFO|Logger|<- move G3
2021-11-05 00:03:19.2933|INFO|Logger|-> wall U3v
2021-11-05 00:03:19.5329|INFO|Logger|<- move G2
2021-11-05 00:03:19.6288|INFO|Logger|-> move D5
2021-11-05 00:03:19.7123|INFO|Logger|<- move G1
2021-11-05 00:03:19.7123|INFO|Logger|Killing client process...
2021-11-05 00:03:19.7433|INFO|Logger|Win 
2021-11-05 00:03:19.7433|INFO|Logger|----------------------
2021-11-05 00:03:19.7433|INFO|Logger|Executing run #14
